PRODUCT_ID,segment
1089225,7
1089246,6
1089306,1
1089379,5
1089381,8
1089392,2
1089393,4
1089402,6
1089438,0
1089440,6
1089452,1
1089457,1
1089491,0
1089505,6
1089507,8
1089564,3
1089568,5
1089574,0
1089588,6
1089592,4
1089618,1
1089630,6
1089637,10
1089642,8
1089681,6
1089687,5
1089705,5
1089734,6
1089757,0
1089758,5
1089766,1
1089767,6
1089812,0
1089818,6
1089831,5
1089843,0
1089853,1
1089868,8
1089881,0
1089888,0
1089934,0
1089938,6
1089954,11
1089986,10
1089990,0
1090002,6
1090017,2
1090026,10
1090027,3
1090037,0
1090040,8
1090046,8
1090057,6
1090086,5
1090107,0
1090121,0
1090125,0
1090150,0
1090178,0
1090204,5
1090206,4
1090218,8
1090247,7
1090252,6
1090258,8
1090266,10
1090267,8
1090281,8
1090286,1
1090291,3
1090300,8
1090317,5
1090330,1
1090336,0
1090349,10
1090375,7
1090399,10
1090410,8
1090467,6
1090489,6
1090507,7
1090517,8
1090558,8
1090581,6
1090583,10
1090587,0
1090621,11
1090634,8
1090648,4
1090663,8
1090666,8
1090675,0
1090676,1
1090691,0
1090700,0
1090701,1
1090706,10
1090711,1
1090731,0
1090732,1
1090733,8
1090747,5
1090755,8
1090761,6
1090784,7
1090793,3
1090819,0
1090820,10
1090823,6
1090829,8
1090831,0
1090838,1
1090840,6
1090861,8
1090864,3
1090865,0
1090869,8
1090870,6
1090884,7
1090885,3
1090897,10
1090909,7
1090931,7
1090934,10
1090936,0
1090953,7
1090968,8
1090980,6
1090983,6
1090984,0
1090989,8
1091010,4
1091018,10
1091021,8
1091090,1
1091107,8
1091131,6
1091154,4
1091158,7
1091192,10
1091246,8
1091252,0
1091264,0
1091323,8
1091342,11
1091365,1
1091380,3
1091383,0
1091397,6
1091400,8
1091401,0
1091408,10
1091410,7
1091434,8
1091447,10
1091449,8
1091451,8
1091472,5
1091481,8
1091483,10
1091499,2
1091520,11
1091528,8
1091529,8
1091571,6
1091631,6
1091644,7
1091647,5
1091689,0
1091733,8
1091780,0
1091793,7
1091805,0
1091809,7
1091832,0
1091843,8
1091858,1
1091865,1
1091896,5
1091901,7
1091922,1
1091926,11
1091929,8
1091947,0
1091956,0
1091964,1
1091965,3
1091976,1
1091981,7
1091982,10
1091993,0
1092005,0
1092013,0
1092014,0
1092023,5
1092026,2
1092040,3
1092045,1
1092071,8
1092092,8
1092118,7
1092120,10
1092126,8
1092133,8
1092149,3
1092160,0
1092165,6
1092176,10
1092221,0
1092236,0
1092264,4
1092280,0
1092289,0
1092295,4
1092303,2
1092354,8
1092363,5
1092366,8
1092371,8
1092389,0
1092424,1
1092442,3
1092446,1
1092502,7
1092512,8
1092552,8
1092580,6
1092588,2
1092614,8
1092639,10
1092669,8
1092687,8
1092692,1
1092724,0
1092730,8
1092748,6
1092750,6
1092779,10
1092784,6
1092810,8
1092815,8
1092833,8
1092835,7
1092858,8
1092860,0
1092869,1
1092878,5
1092885,6
1092898,0
1092906,8
1092910,3
1092914,3
1092933,6
1092937,2
1092939,5
1092944,1
1092945,1
1092948,2
1092950,10
1092963,0
1092964,6
1092972,0
1092986,7
1093007,6
1093013,10
1093019,8
1093021,8
1093025,0
1093030,2
1093035,6
1093036,0
1093093,0
1093113,3
1093165,7
1093212,4
1093217,10
1093244,1
1093264,0
1093268,0
1093301,6
1093329,1
1093331,0
1093334,3
1093355,5
1093359,2
1093381,4
1093403,7
1093404,6
1093413,1
1093432,8
1093442,4
1093444,1
1093468,3
1093490,3
1093502,8
1093539,6
1093543,4
1093563,0
1093571,1
1093578,3
1093587,9
1093603,7
1093625,8
1093626,10
1093631,8
1093651,9
1093658,7
1093697,7
1093704,0
1093709,0
1093721,1
1093730,3
1093748,0
1093767,8
1093773,10
1093816,10
1093830,5
1093837,4
1093839,6
1093878,8
1093896,0
1093912,4
1093922,0
1093939,3
1093943,4
1093949,4
1093966,1
1093971,0
1093980,0
1094004,1
1094014,8
1094030,6
1094098,0
1094107,1
1094135,0
1094140,10
1094174,1
1094190,1
1094223,7
1094228,10
1094229,6
1094262,7
1094275,8
1094280,3
1094308,1
1094319,5
1094323,6
1094352,1
1094356,10
1094360,0
1094363,6
1094371,1
1094400,0
1094452,1
1094466,0
1094474,10
1094507,0
1094532,8
1094544,8
1094555,8
1094562,11
1094566,4
1094570,6
1094585,8
1094614,5
1094619,2
1094622,6
1094624,10
1094625,8
1094651,8
1094679,0
1094686,10
1094689,0
1094691,7
1094693,5
1094710,0
1094714,5
1094723,7
1094736,8
1094744,7
1094746,3
1094753,8
1094767,1
1094770,6
1094781,1
1094811,1
1094823,10
1094833,0
1094878,10
1094884,8
1094900,0
1094908,8
1094924,7
1094955,2
1094993,8
1095001,7
1095011,0
1095032,1
1095040,7
1095053,5
1095062,8
1095068,2
1095078,6
1095087,10
1095097,3
1095100,2
1095113,10
1095115,3
1095122,4
1095124,0
1095134,4
1095157,0
1095177,8
1095186,3
1095194,8
1095218,0
1095219,8
1095227,8
1095242,7
1095246,7
1095254,3
1095275,2
1095282,6
1095307,10
1095318,10
1095329,10
1095336,10
1095342,0
1095374,7
1095382,6
1095393,11
1095394,0
1095403,0
1095421,10
1095425,4
1095446,8
1095461,8
1095486,4
1095495,10
1095538,8
1095552,0
1095558,8
1095587,3
1095599,6
1095620,0
1095626,10
1095645,7
1095651,3
1095652,6
1095660,8
1095666,8
1095669,7
1095699,8
1095700,2
1095710,1
1095712,4
1095735,6
1095737,6
1095751,7
1095754,8
1095766,6
1095791,8
1095806,0
1095815,8
1095835,6
1095843,0
1095870,8
1095879,0
1095881,0
1095883,9
1095906,1
1095918,0
1095926,10
1095944,7
1095964,6
1095970,1
1095983,5
1095985,8
1095997,6
1095998,10
1096014,8
1096032,0
1096036,2
1096041,8
1096044,6
1096066,1
1096081,4
1096099,1
1096114,1
1096120,1
1096124,6
1096131,6
1096159,4
1096172,8
1096195,4
1096226,0
1096228,8
1096243,10
1096261,8
1096271,8
1096275,8
1096280,1
1096290,10
1096315,1
1096317,2
1096332,5
1096343,2
1096351,10
1096355,0
1096398,0
1096455,5
1096458,3
1096486,10
1096508,10
1096509,10
1096517,8
1096542,4
1096548,8
1096556,3
1096563,7
1096573,11
1096576,6
1096577,4
1096602,4
1096603,8
1096614,8
1096618,0
1096622,8
1096623,4
1096626,7
1096629,0
1096634,8
1096635,3
1096643,1
1096647,6
1096660,0
1096667,4
1096714,10
1096727,0
1096728,7
1096738,8
1096740,6
1096743,10
1096747,3
1096754,10
1096783,8
1096791,8
1096792,7
1096794,8
1096795,0
1096797,8
1096810,8
1096817,8
1096842,1
1096851,7
1096860,0
1096865,10
1096905,5
1096913,8
1096921,8
1096932,5
1096958,10
1096960,10
1096982,8
1096988,0
1096998,6
1097001,2
1097018,6
1097019,5
1097024,1
1097030,1
1097038,6
1097039,1
1097044,8
1097054,0
1097116,5
1097139,5
1097176,3
1097195,10
1097208,8
1097224,0
1097237,7
1097239,1
1097271,10
1097280,1
1097306,4
1097311,0
1097324,8
1097334,3
1097348,6
1097350,6
1097363,5
1097370,8
1097373,6
1097382,1
1097391,8
1097396,1
1097398,1
1097418,11
1097422,7
1097433,10
1097458,1
1097497,7
1097532,8
1097544,1
1097567,0
1097570,0
1097580,6
1097589,8
1097602,4
1097603,8
1097610,8
1097611,10
1097614,6
1097635,1
1097642,8
1097661,10
1097680,8
1097687,6
1097704,11
1097707,6
1097714,0
1097727,4
1097737,10
1097738,8
1097761,10
1097792,1
1097815,1
1097846,3
1097849,3
1097850,8
1097863,6
1097875,1
1097889,3
1097906,6
1097909,10
1097917,6
1097942,5
1097957,10
1097991,1
1098004,6
1098006,3
1098016,6
1098025,5
1098046,8
1098062,8
1098066,11
1098067,8
1098074,0
1098096,1
1098124,0
1098126,1
1098141,8
1098152,0
1098153,6
1098161,11
1098167,11
1098168,8
1098186,7
1098188,4
1098189,6
1098190,10
1098191,7
1098198,0
1098200,6
1098225,8
1098231,5
1098248,2
1098265,10
1098284,1
1098285,6
1098305,0
1098310,11
1098356,8
1098363,5
1098388,8
1098404,8
1098407,10
1098417,4
1098435,11
1098445,4
1098485,10
1098487,6
1098549,5
1098550,6
1098597,10
1098632,6
1098660,8
1098668,0
1098692,7
1098694,1
1098708,1
1098719,6
1098720,0
1098765,0
1098785,8
1098786,0
1098815,7
1098844,2
1098863,6
1098869,8
1098874,0
1098892,1
1098896,8
1098910,3
1098911,3
1098927,3
1098946,4
1099002,8
1099011,4
1099036,4
1099058,7
1099061,6
1099089,2
1099096,8
1099098,0
1099117,8
1099142,5
1099157,6
1099163,0
1099164,3
1099181,8
1099190,0
1099192,10
1099197,7
1099203,6
1099270,8
1099289,0
1099306,10
1099316,10
1099319,0
1099354,5
1099372,7
1099397,0
1099446,7
1099465,0
1099468,0
1099487,8
1099503,7
1099510,3
1099515,10
1099540,1
1099545,4
1099593,0
1099618,10
1099628,0
1099641,8
1099653,0
1099656,7
1099669,1
1099729,0
1099744,11
1099782,0
1099802,3
1099804,8
1099806,5
1099834,4
1099857,10
1099862,10
1099871,6
1099877,10
1099880,10
1099905,7
1099945,2
1099975,0
1099987,3
1099991,8
1100002,6
1100023,10
1100049,1
1100066,10
1100086,6
1100089,3
1100096,11
1100099,8
1100124,7
1100125,7
1100137,7
1100140,8
1100142,8
1100150,7
1100159,0
1100164,5
1100258,4
1100265,7
1100273,3
1100297,7
1100308,10
1100322,8
1100344,8
1100358,5
1100368,1
1100369,8
1100375,1
1100379,1
1100410,2
1100416,3
1100445,6
1100456,3
1100458,8
1100462,0
1100463,8
1100490,1
1100533,3
1100541,8
1100552,8
1100555,1
1100558,0
1100584,8
1100601,0
1100617,10
1100619,0
1100654,4
1100658,2
1100661,0
1100666,8
1100691,1
1100705,10
1100728,0
1100758,10
1100778,10
1100818,8
1100821,0
1100830,5
1100834,1
1100851,6
1100856,7
1100860,7
1100869,6
1100870,0
1100872,1
1100900,8
1100925,10
1100927,3
1100972,2
1100973,7
1100975,7
1100990,4
1101002,8
1101010,2
1101050,10
1101092,4
1101098,0
1101104,0
1101173,2
1101174,2
1101175,10
1101184,10
1101202,6
1101236,8
1101262,6
1101273,6
1101274,8
1101283,10
1101351,10
1101378,0
1101385,10
1101394,0
1101397,10
1101411,6
1101418,6
1101422,10
1101437,4
1101445,0
1101446,6
1101449,2
1101460,8
1101477,8
1101502,8
1101505,0
1101510,0
1101523,4
1101544,0
1101560,8
1101567,2
1101582,0
1101589,1
1101628,6
1101633,5
1101638,0
1101653,7
1101654,6
1101706,2
1101721,1
1101725,11
1101744,6
1101769,10
1101771,1
1101797,6
1101805,6
1101822,7
1101831,3
1101835,4
1101858,8
1101861,6
1101870,6
1101885,1
1101891,5
1101907,7
1101910,6
1101914,3
1101919,8
1101932,7
1101935,6
1101956,2
1101959,9
1101960,8
1101980,2
1102003,8
1102057,8
1102067,2
1102086,4
1102090,7
1102139,6
1102154,6
1102170,10
1102185,10
1102206,10
1102207,1
1102222,6
1102248,8
1102250,6
1102275,8
1102295,6
1102332,8
1102358,1
1102371,0
1102381,7
1102416,1
1102439,4
1102453,4
1102456,2
1102491,0
1102521,8
1102554,6
1102607,5
1102651,8
1102674,8
1102680,0
1102697,0
1102759,10
1102760,8
1102829,1
1102831,0
1102845,7
1102850,6
1102852,10
1102853,6
1102861,8
1102879,7
1102917,10
1102927,2
1102928,4
1102929,0
1102949,2
1102955,0
1102959,1
1102982,3
1102983,3
1102993,10
1103004,10
1103011,0
1103043,7
1103068,3
1103096,7
1103105,2
1103147,5
1103154,6
1103160,7
1103162,4
1103187,1
1103202,3
1103247,10
1103275,0
1103280,6
1103292,4
1103301,8
1103317,10
1103326,0
1103341,7
1103346,4
1103357,4
1103376,8
1103377,7
1103406,0
1103408,4
1103416,0
1103422,8
1103430,8
1103436,0
1103444,5
1103445,6
1103476,1
1103480,6
1103513,5
1103550,6
1103556,1
1103562,10
1103588,6
1103603,8
1103618,0
1103629,2
1103657,8
1103672,10
1103691,5
1103705,3
1103707,5
1103712,6
1103741,2
1103742,8
1103752,10
1103792,0
1103808,5
1103812,10
1103823,6
1103824,4
1103826,7
1103832,8
1103839,0
1103893,6
1103895,8
1103898,10
1103902,7
1103903,1
1103932,0
1103957,8
1103975,0
1104024,7
1104027,8
1104035,5
1104056,1
1104058,0
1104077,6
1104109,0
1104118,8
1104146,8
1104149,5
1104195,3
1104205,2
1104222,6
1104224,8
1104227,1
1104229,0
1104238,10
1104343,2
1104349,1
1104353,8
1104375,3
1104380,4
1104405,0
1104414,2
1104415,0
1104424,10
1104473,0
1104475,10
1104481,7
1104483,10
1104530,6
1104546,0
1104547,0
1104575,8
1104581,8
1104584,1
1104604,1
1104639,6
1104647,8
1104649,8
1104650,0
1104673,8
1104695,7
1104702,0
1104707,4
1104744,10
1104761,10
1104778,6
1104785,0
1104831,10
1104856,7
1104882,7
1104898,7
1104906,8
1104914,10
1104936,4
1104938,8
1104939,8
1104992,3
1105034,7
1105059,0
1105074,3
1105086,8
1105108,10
1105120,0
1105136,5
1105182,6
1105190,8
1105193,0
1105221,1
1105226,8
1105236,8
1105254,8
1105267,0
1105272,0
1105282,4
1105287,8
1105301,1
1105304,0
1105318,8
1105358,5
1105381,1
1105398,10
1105411,11
1105426,1
1105433,1
1105436,8
1105449,8
1105450,7
1105455,4
1105457,8
1105467,8
1105478,7
1105488,2
1105498,6
1105506,4
1105535,6
1105541,10
1105546,6
1105547,8
1105549,8
1105568,8
1105575,4
1105580,8
1105590,6
1105613,10
1105615,6
1105616,1
1105623,2
1105635,10
1105654,8
1105661,5
1105728,5
1105761,10
1105769,7
1105785,6
1105789,6
1105811,8
1105816,1
1105847,8
1105856,1
1105869,0
1105878,8
1105912,8
1105917,2
1105938,7
1105954,8
1106001,4
1106002,0
1106013,3
1106022,8
1106028,4
1106043,8
1106064,7
1106073,1
1106076,8
1106091,2
1106105,6
1106116,8
1106117,8
1106137,3
1106139,6
1106145,6
1106162,6
1106163,8
1106167,0
1106186,8
1106193,0
1106197,8
1106198,1
1106202,10
1106255,6
1106256,0
1106271,7
1106286,8
1106301,2
1106308,10
1106331,0
1106334,6
1106340,7
1106346,8
1106348,8
1106373,7
1106375,6
1106379,4
1106390,7
1106392,4
1106395,6
1106396,7
1106409,6
1106422,3
1106428,7
1106445,0
1106505,8
1106520,1
1106523,11
1106539,8
1106548,10
1106551,6
1106581,0
1106584,6
1106589,8
1106592,0
1106597,7
1106601,7
1106684,6
1106701,8
1106744,0
1106808,6
1106838,10
1106858,8
1106872,5
1106889,5
1106894,7
1106896,8
1106909,0
1106937,8
1106956,8
1107001,8
1107002,6
1107030,3
1107032,6
1107039,11
1107050,0
1107066,8
1107067,10
1107075,3
1107080,1
1107089,7
1107098,8
1107115,10
1107144,1
1107159,5
1107173,0
1107200,4
1107228,0
1107289,2
1107310,6
1107313,8
1107319,8
1107373,6
1107382,0
1107383,6
1107402,3
1107412,0
1107420,6
1107423,6
1107446,3
1107464,10
1107466,0
1107477,4
1107499,6
1107502,6
1107522,5
1107532,8
1107536,3
1107537,10
1107538,7
1107543,7
1107553,2
1107585,0
1107597,1
1107600,8
1107661,7
1107687,0
1107693,10
1107705,7
1107745,0
1107749,8
1107760,6
1107808,8
1107816,4
1107822,10
1107824,8
1107827,8
1107837,8
1107839,9
1107870,4
1107895,8
1107896,4
1107933,8
1107935,6
1107940,10
1107942,8
1107951,4
1107960,1
1107973,7
1107995,6
1108024,10
1108044,4
1108046,10
1108048,10
1108055,6
1108063,0
1108064,10
1108068,8
1108070,11
1108092,2
1108094,6
1108104,3
1108106,6
1108130,5
1108131,2
1108152,8
1108168,2
1108219,8
1108221,6
1108262,4
1108281,6
1108288,5
1108296,7
1108321,1
1108357,8
1108405,0
1108412,7
1108429,8
1108435,10
1108441,0
1108487,10
1108488,3
1108507,8
1108519,6
1108590,8
1108596,0
1108610,10
1108614,6
1108622,5
1108624,1
1108630,6
1108636,10
1108643,1
1108646,8
1108654,1
1108689,6
1108713,10
1108714,7
1108724,10
1108755,0
1108775,7
1108776,8
1108810,8
1108812,8
1108829,6
1108844,0
1108854,0
1108875,10
1108894,8
1108932,8
1108935,0
1108940,1
1108947,5
1108954,6
1108963,0
1108967,8
1108973,6
1108982,7
1108986,8
1108991,8
1108994,10
1108997,8
1109014,1
1109042,0
1109090,10
1109112,5
1109136,1
1109188,0
1109192,0
1109196,8
1109200,0
1109202,0
1109205,8
1109206,6
1109214,6
1109238,7
1109249,10
1109260,6
1109295,0
1109306,0
1109352,1
1109363,0
1109367,1
1109370,2
1109371,1
1109374,3
1109376,5
1109408,7
1109412,5
1109433,8
1109459,4
1109463,1
1109465,0
1109481,6
1109516,10
1109553,10
1109574,4
1109598,2
1109605,6
1109615,11
1109638,7
1109642,11
1109680,8
1109714,8
1109717,6
1109738,8
1109746,8
1109762,8
1109778,1
1109796,4
1109805,1
1109811,8
1109832,1
1109846,3
1109849,10
1109869,8
1109908,0
1109939,8
1109947,8
1109948,10
1109958,0
1109981,7
1110031,0
1110039,6
1110042,1
1110057,7
1110060,5
1110069,6
1110081,8
1110111,1
1110112,8
1110119,0
1110123,0
1110126,7
1110131,8
1110142,2
1110160,0
1110218,7
1110244,2
1110246,6
1110249,8
1110255,1
1110263,1
1110292,2
1110314,0
1110331,1
1110338,8
1110341,10
1110343,0
1110389,8
1110392,0
1110394,8
1110409,9
1110435,4
1110442,8
1110453,0
1110462,8
1110473,7
1110483,7
1110487,8
1110501,0
1110524,0
1110534,8
1110559,10
1110572,2
1110580,6
1110588,10
1110593,8
1110603,4
1110613,0
1110624,0
1110630,6
1110632,2
1110689,4
1110692,1
1110695,2
1110697,7
1110715,8
1110721,7
1110733,8
1110743,6
1110754,0
1110764,2
1110772,10
1110779,7
1110793,1
1110797,7
1110813,11
1110843,1
1110857,10
1110867,1
1110883,7
1110907,3
1110916,0
1110949,1
1110964,3
1110975,8
1110982,0
1110983,7
1111032,6
1111035,6
1111045,8
1111047,4
1111072,2
1111080,6
1111114,10
1111116,7
1111118,1
1111129,6
1111138,6
1111183,0
1111185,3
1111207,8
1111228,8
1111230,2
1111232,6
1111236,3
1111248,6
1111259,0
1111264,0
1111278,6
1111292,7
1111296,0
1111304,10
1111306,8
1111332,8
1111344,3
1111345,0
1111391,6
1111410,8
1111447,0
1111473,5
1111488,5
1111493,0
1111498,7
1111500,5
1111515,0
1111528,6
1111533,0
1111562,6
1111605,10
1111632,10
1111653,4
1111661,6
1111665,8
1111676,8
1111684,3
1111694,8
1111719,0
1111722,7
1111723,4
1111732,0
1111763,0
1111786,1
1111818,11
1111825,3
1111839,2
1111870,0
1111883,0
1111896,8
1111897,6
1111927,10
1111937,10
1111971,10
1111986,7
1112035,6
1112043,0
1112052,10
1112073,1
1112087,3
1112097,10
1112108,6
1112137,4
1112146,8
1112154,7
1112160,8
1112169,8
1112205,8
1112212,1
1112223,10
1112229,10
1112238,1
1112242,5
1112247,8
1112295,6
1112326,6
1112333,1
1112351,8
1112357,0
1112387,1
1112405,1
1112417,10
1112426,6
1112441,1
1112447,4
1112459,8
1112461,0
1112467,4
1112473,7
1112491,0
1112493,6
1112516,7
1112537,8
1112560,7
1112571,10
1112592,1
1112593,5
1112598,2
1112619,0
1112627,1
1112639,8
1112665,8
1112667,7
1112669,6
1112734,8
1112736,4
1112747,8
1112748,8
1112754,1
1112761,7
1112764,8
1112766,7
1112780,10
1112824,0
1112825,1
1112858,8
1112870,0
1112873,0
1112881,0
1112882,0
1112900,0
1112905,10
1112941,7
1112957,1
1112963,3
1113006,0
1113028,10
1113029,10
1113030,3
1113070,4
1113076,6
1113080,6
1113083,8
1113086,0
1113098,5
1113111,3
1113112,0
1113121,8
1113141,2
1113164,8
1113189,10
1113245,0
1113261,7
1113270,10
1113274,3
1113285,1
1113340,10
1113347,8
1113367,8
1113374,6
1113381,10
1113385,3
1113415,10
1113438,7
1113460,0
1113462,1
1113467,6
1113494,0
1113511,1
1113515,5
1113554,5
1113557,10
1113584,1
1113588,2
1113619,8
1113631,6
1113639,8
1113645,10
1113651,6
1113667,8
1113675,8
1113687,0
1113689,8
1113691,8
1113721,1
1113768,7
1113780,11
1113792,7
1113820,0
1113828,0
1113881,0
1113889,6
1113898,6
1113900,0
1113903,0
1113923,10
1114006,3
1114035,8
1114041,1
1114050,1
1114111,0
1114128,7
1114157,10
1114163,8
1114198,1
1114218,8
1114225,6
1114251,10
1114263,1
1114300,6
1114303,8
1114319,10
1114335,0
1114374,10
1114417,0
1114435,7
1114451,6
1114456,10
1114465,3
1114483,7
1114502,8
1114522,4
1114573,8
1114589,0
1114593,0
1114597,2
1114604,3
1114605,1
1114653,1
1114678,8
1114694,7
1114701,8
1114718,0
1114738,10
1114762,8
1114765,1
1114766,0
1114791,6
1114811,8
1114848,8
1114861,0
1114883,1
1114906,3
1114907,6
1114916,8
1114922,8
1114958,6
1114959,6
1114992,11
1115006,7
1115057,1
1115069,6
1115084,1
1115095,4
1115098,7
1115107,4
1115112,10
1115130,1
1115139,0
1115160,8
1115163,6
1115175,2
1115186,6
1115187,1
1115198,0
1115228,8
1115253,10
1115259,3
1115295,3
1115302,8
1115309,6
1115315,8
1115335,1
1115352,7
1115358,1
1115360,7
1115369,8
1115387,8
1115402,0
1115420,10
1115451,0
1115490,8
1115517,8
1115529,1
1115552,10
1115553,7
1115557,0
1115576,2
1115577,7
1115665,0
1115692,8
1115707,0
1115711,7
1115733,8
1115766,0
1115775,10
1115785,6
1115800,7
1115801,7
1115827,1
1115874,2
1115889,6
1115896,10
1115904,3
1115911,8
1115929,3
1115933,5
1115938,10
1115941,5
1115963,1
1115971,7
1116000,3
1116001,3
1116003,8
1116005,2
1116007,3
1116018,8
1116020,0
1116028,6
1116036,0
1116048,8
1116050,1
1116068,8
1116074,0
1116089,7
1116096,2
1116125,0
1116138,10
1116160,6
1116180,7
1116190,1
1116202,8
1116207,4
1116217,6
1116242,5
1116250,0
1116253,1
1116297,8
1116317,3
1116326,8
1116328,6
1116349,1
1116369,8
1116376,8
1116385,11
1116392,0
1116405,8
1116406,8
1116413,0
1116431,5
1116451,8
1116460,2
1116476,7
1116477,4
1116485,8
1116488,8
1116497,4
1116502,8
1116503,8
1116527,3
1116549,8
1116555,4
1116577,8
1116578,2
1116589,1
1116596,10
1116601,9
1116610,0
1116624,8
1116635,1
1116650,8
1116652,0
1116663,0
1116664,8
1116666,4
1116670,7
1116671,11
1116673,7
1116682,5
1116686,4
1116728,8
1116733,5
1116741,11
1116743,3
1116752,0
1116766,6
1116770,7
1116773,0
1116790,8
1116791,10
1116794,10
1116821,2
1116828,8
1116863,6
1116900,0
1116914,10
1116932,10
1116996,3
1116998,6
1117034,1
1117035,8
1117039,1
1117042,0
1117059,10
1117067,1
1117110,10
1117116,1
1117121,7
1117128,1
1117143,8
1117147,5
1117191,7
1117219,6
1117230,4
1117240,6
1117249,5
1117250,6
1117274,8
1117277,6
1117299,3
1117304,4
1117330,6
1117336,2
1117348,8
1117358,7
1117382,7
1117393,1
1117403,0
1117414,0
1117444,6
1117470,8
1117473,1
1117484,8
1117500,1
1117514,2
1117524,10
1117537,11
1117539,0
1117541,5
1117548,4
1117556,7
1117569,10
1117572,8
1117584,10
1117602,1
1117616,4
1117631,10
1117690,7
1117697,10
1117703,10
1117707,8
1117723,6
1117758,3
1117813,5
1117824,0
1117840,5
1117849,8
1117859,8
1117860,0
1117899,8
1117904,6
1117905,8
1117944,10
1117945,8
1117956,0
1117964,1
1118006,8
1118012,1
1118017,6
1118028,6
1118033,3
1118036,5
1118046,7
1118056,6
1118074,10
1118088,0
1118119,0
1118120,7
1118131,6
1118178,3
1118235,5
1118243,10
1118244,7
1118264,1
1118281,7
1118306,1
1118330,10
1118332,0
1118393,2
1118417,0
1118442,6
1118479,10
1118481,7
1118490,0
1118502,3
1118516,0
1118533,2
1118547,1
1118590,6
1118598,2
1118600,0
1118606,5
1118614,10
1118621,6
1118623,6
1118625,6
1118627,7
1118632,0
1118648,7
1118652,8
1118668,8
1118722,0
1118751,8
1118757,11
1118787,1
1118794,8
1118807,6
1118817,6
1118833,0
1118862,0
1118867,8
1118878,3
1118890,8
1118891,8
1118892,5
1118943,4
1118946,6
1118963,6
1118983,6
1118987,5
1118999,6
1119051,2
1119058,6
1119060,2
1119075,1
1119089,7
1119108,10
1119112,0
1119148,10
1119150,0
1119155,10
1119182,10
1119190,8
1119194,10
1119196,0
1119202,6
1119248,0
1119261,1
1119278,8
1119289,1
1119312,8
1119340,6
1119374,7
1119375,0
1119399,1
1119405,2
1119415,0
1119453,6
1119454,1
1119503,0
1119546,3
1119550,10
1119555,0
1119563,6
1119626,4
1119630,8
1119632,0
1119634,3
1119644,6
1119667,5
1119680,8
1119706,0
1119761,2
1119764,6
1119769,4
1119783,10
1119784,6
1119830,7
1119860,7
1119877,10
1119879,2
1119887,8
1119901,8
1119910,8
1119942,0
1119946,5
1119950,5
1119990,6
1119993,5
1120005,8
1120009,7
1120016,6
1120022,6
1120040,8
1120054,1
1120069,1
1120085,8
1120110,6
1120134,6
1120147,0
1120179,0
1120190,6
1120213,1
1120221,10
1120254,10
1120256,10
1120258,8
1120261,7
1120266,1
1120275,1
1120297,8
1120307,8
1120309,4
1120321,6
1120334,6
1120337,10
1120345,8
1120349,8
1120353,10
1120361,7
1120362,2
1120385,4
1120416,8
1120443,2
1120475,10
1120508,10
1120511,8
1120526,0
1120532,7
1120559,0
1120578,8
1120592,2
1120594,8
1120609,0
1120616,8
1120620,10
1120704,6
1120741,2
1120743,8
1120769,4
1120771,6
1120772,3
1120777,4
1120779,0
1120780,1
1120837,3
1120839,4
1120860,0
1120890,3
1120928,2
1120936,8
1120954,6
1120955,6
1120963,8
1120970,1
1120984,10
1120991,7
1121011,6
1121028,7
1121034,8
1121041,6
1121043,0
1121045,4
1121053,3
1121059,8
1121175,0
1121193,9
1121213,10
1121217,6
1121218,3
1121252,10
1121255,0
1121256,5
1121281,8
1121321,7
1121335,0
1121345,5
1121346,0
1121360,2
1121367,7
1121369,7
1121380,0
1121384,7
1121393,8
1121397,6
1121410,8
1121418,0
1121427,6
1121463,0
1121494,8
1121527,5
1121533,0
1121557,9
1121581,6
1121590,6
1121600,10
1121603,8
1121615,6
1121624,10
1121625,8
1121636,8
1121656,0
1121674,0
1121676,8
1121694,1
1121699,10
1121720,1
1121741,8
1121763,10
1121768,8
1121803,0
1121808,7
1121815,8
1121826,3
1121851,0
1121862,7
1121865,1
1121890,6
1121894,4
1121899,4
1121912,6
1121944,5
1121961,6
1122015,3
1122022,0
1122079,10
1122085,1
1122091,8
1122112,8
1122115,2
1122116,4
1122140,8
1122142,1
1122169,0
1122180,10
1122181,8
1122250,9
1122255,5
1122268,7
1122277,5
1122298,4
1122307,8
1122321,4
1122342,4
1122350,9
1122358,2
1122405,8
1122413,7
1122428,0
1122447,0
1122488,0
1122517,8
1122524,6
1122527,10
1122532,7
1122536,0
1122545,11
1122547,1
1122550,6
1122555,6
1122566,3
1122568,2
1122593,6
1122609,10
1122636,8
1122641,6
1122657,5
1122679,8
1122704,10
1122707,8
1122732,3
1122790,1
1122819,8
1122820,4
1122827,6
1122844,6
1122848,0
1122857,0
1122876,7
1122878,8
1122879,6
1122889,11
1122928,7
1122961,4
1122998,0
1123010,8
1123011,8
1123014,2
1123022,2
1123035,3
1123045,10
1123086,7
1123101,7
1123106,7
1123108,6
1123114,6
1123137,3
1123146,3
1123180,0
1123194,4
1123201,0
1123213,10
1123222,6
1123224,6
1123228,6
1123252,8
1123254,2
1123284,8
1123316,5
1123321,5
1123384,6
1123392,3
1123407,3
1123420,2
1123434,2
1123436,3
1123448,8
1123454,6
1123460,0
1123467,6
1123484,6
1123496,0
1123536,10
1123546,6
1123553,0
1123556,7
